Drug,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
METHYLPHENIDATE,11.9494708994709,11.9494708994709,0.14296296296296296,-0.17916666666666736,0.8123400616112664,21.823529411764707,233.31099999999995,214.15899999999996,233.141578848,92,0,0.3142368078169382,-0.46850297660643403,0.46850297660643403,0.3142368078169382,1.3529411764705883,2.1176470588235294,2.7058823529411766,16.52415815307306,9.863907213319527,2.3082010223971428,-2.294791686264418,2.258426542839825,-2.41731512927662,5.786308772959967,-0.14295356054731215,2.4109386743184644,2.2116443428545427,357.7447760896648,12.08757566981053,10.1863755900013,10.1863755900013,8.325698502695488,6.188340601625595,6.188340601625595,4.467913375421887,4.467913375421887,3.36460787137259,3.36460787137259,2.4832871382242985,2.4832871382242985,-1.35,10608.130167001244,12.11605163722281,5.823540847729735,2.8560737857453966,102.1700383942993,10.05365155780638,0,0,0,0,5.9693052879518484,4.794537184071822,0,0,0,36.75265696523406,24.94985114346159,6.041840829147961,13.027703587438927,9.53140013787187,5.9693052879518484,0,5.316788604006331,0,31.22221174408738,13.65455394719011,35.89528683400505,0,0,5.316788604006331,0,0,0,25.66570006428992,9.53140013787187,0,30.74382240663642,30.33183534230805,0,0,0,38.33,0,4.794537184071822,0,17.929052163261204,0,18.52902952053558,19.951440787129552,0,30.33183534230805,5.316788604006331,4.736862953800049,4.941058201058201,0,11.9494708994709,3.432055933484505,1.0405092592592595,-0.3221296296296303,10.099975749559082,3.4085692239858907,0.9910659958427815,1.4594243669690097,0.5,17,1,3,0,1,1,0,1,0,1,2,0,3,1,3,1,3,0,1,1,0,2,4.150489507209986,2,2.0852999999999997,66.84070000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METOPROLOL,9.72607924092502,9.72607924092502,0.3027160493827161,-0.4902148835378455,0.7135696186852984,12.68421052631579,267.36899999999997,242.16899999999995,267.18344366,108,0,0.11895622189073653,-0.4908491126928612,0.4908491126928612,0.11895622189073653,1.2105263157894737,1.894736842105263,2.473684210526316,16.48946813728686,10.146387684130548,2.054607869587601,-2.147215659427634,2.1244708228944336,-2.346722650044871,5.269081377689811,0.10444239528749887,2.41338216918104,2.285695819256649,337.7488527229999,14.08757566981053,12.056238916311631,12.056238916311631,9.113392202930195,6.736267834766839,6.736267834766839,4.914526399758236,4.914526399758236,2.722324032776904,2.722324032776904,1.5953428232140634,1.5953428232140634,-1.1,16005.550546008659,15.955865921787705,8.908256708575717,7.1546480807002135,115.28706854388426,19.897041906447136,18.460360185545127,0,0,0,0,0,0,0,0,25.980208536304467,24.117007251546223,19.69639477633807,6.606881964512918,14.580253302440804,0,0,5.316788604006331,0,32.41410323920352,26.868317876215947,29.828919765543436,0,5.749511833283905,10.05365155780638,0,5.749511833283905,0,44.12065248795291,11.157684576726059,0,19.410925891078243,24.26546827384644,0,0,0,50.72,6.103966387748303,5.106527394840706,0,0,19.193479199573453,18.777215420722833,5.563451491696996,7.109797541277533,38.11294267322769,5.316788604006331,9.473725907600098,10.568141544202149,0,0,12.895984623836634,1.2187249207789435,0.782188681027967,8.260365096363474,0.4102944713749186,5.665825091731929,1.6984755706839871,0.6,19,2,4,0,0,0,0,1,0,1,1,0,4,2,4,0,9,0,0,0,0,1,7.480997349415789,1,1.6132,76.66250000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METRONIDAZOLE,10.373000755857898,10.373000755857898,0.08189814814814778,-0.5181944444444442,0.5158680082581498,10.166666666666666,171.15599999999998,162.08399999999997,171.064391148,66,0,0.3424297029647619,-0.3922869346517497,0.3922869346517497,0.3424297029647619,1.8333333333333333,2.5,3,16.630262510960268,10.562928593516476,2.152011127459893,-1.981668147592207,2.1181933303125815,-2.070075066573735,5.179812928339299,-0.39184077908585596,2.3383205921062333,3.032858934158134,294.2284590462867,9.137828201504695,6.59691479449028,6.59691479449028,5.663902460147014,3.438905119045677,3.438905119045677,2.295965920471114,2.295965920471114,1.5446954127239922,1.5446954127239922,0.9783682928544701,0.9783682928544701,-1.43,563.5352626976022,8.664607379375592,3.310964147709046,1.42412717427458,68.61221882593873,15.220845663606278,12.741599977525652,5.824404497999927,0,0,5.817862777835028,0,9.551078168738563,0,0,0,4.923311048817671,6.923737199690624,6.606881964512918,10.029838443658377,5.817862777835028,0,9.551078168738563,0,13.4684936056032,6.606881964512918,22.135566338378577,0,0,0,5.817862777835028,0,0,26.187798576909856,6.544756405912575,17.038055468456196,5.824404497999927,6.196843571613076,0,0,0,81.19,4.923311048817671,10.114318268765572,0,18.969501148260523,5.824404497999927,0,10.763943219404432,6.923737199690624,0,4.983978520947208,5.106527394840706,1.3611111111111112,0,13.621426681783824,18.97051776266062,0,0.45583333333333376,0,1.1855092592592593,1.7389351851851849,0,0.5,12,1,6,0,0,0,0,0,1,1,0,0,4,1,6,1,3,0,0,0,0,0,2.390683698923985,1,0.09201999999999994,40.704200000000014,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIANSERIN,2.6122685185185186,2.6122685185185186,0.4940740740740739,0.4940740740740739,0.7212588245608211,21.65,264.372,244.21199999999993,264.16264864,102,0,0.06723468289128035,-0.3616606726822643,0.3616606726822643,0.06723468289128035,0.9,1.65,2.55,15.276961301209527,9.960272617577717,2.3118516474668294,-2.4139247742086796,2.3812749732253993,-2.4646248825995722,5.602512715597482,0.26905971694672204,2.6141296973388872,1.9017661245550799,634.8202783238603,13.526733258565956,11.919006738452742,11.919006738452742,9.826499840494925,7.436433325672088,7.436433325672088,5.975738149618502,5.975738149618502,4.679497501823577,4.679497501823577,3.6398866710785605,3.6398866710785605,-1.7999999999999994,76322.13064350616,11.97999288002848,4.637130177514793,1.831999373482653,120.18615504528893,9.799819461700954,0,0,0,0,0,0,0,0,0,42.46456947923127,36.225215149155794,25.32165549242129,6.041840829147961,0,5.687386274683562,0,4.899909730850477,0,12.462662452073971,31.581850931265393,65.22129102278387,0,0,4.899909730850477,5.687386274683562,0,0,31.581850931265393,6.4208216229260096,0,22.73219530423895,48.53093654769288,0,0,0,6.48,0,0,0,0,6.041840829147961,26.055090840663734,22.37774074977455,0,0,65.37842799207102,0,0,0,5.062546296296297,0,5.8951880196523065,0,18.370962537792895,1.0585922146636433,3.379824499244142,2.232886432350718,0.3333333333333333,20,0,2,0,2,2,0,2,0,2,1,0,2,0,2,2,0,0,1,1,0,1,2.7776393255196212,4,3.0839000000000016,83.27400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINOXIDIL,11.189173437893675,11.189173437893675,0.0874319727891153,-0.0874319727891153,0.49592964212759716,16.666666666666668,209.25300000000001,194.13299999999998,209.12766009999999,82,0,0.34563350470272264,-0.7540037244649248,0.7540037244649248,0.34563350470272264,1.2666666666666666,1.9333333333333333,2.533333333333333,16.472476828003156,10.131170425692469,2.1632464104522415,-2.263980858873388,2.1826917134943824,-2.376001496894556,5.4645774013377295,-0.5764492883826058,2.262866989782502,2.27402509492688,338.5154908716173,10.836498814253964,8.517473790465354,8.517473790465354,7.181540550352055,5.087764244997879,5.087764244997879,3.7394902178371865,3.7394902178371865,2.6287276967384807,2.6287276967384807,1.8032239980413536,1.8032239980413536,-1.72,3149.9108497772427,9.820608400222834,3.7990994713070263,1.8790306939202912,88.08743730234191,21.574497709952137,0,11.635725555670057,0,0,5.948339280986494,0,4.7304076419062255,0,0,4.983978520947208,19.26246486877803,13.08951281182515,6.06636706846161,4.7304076419062255,17.58406483665655,0,4.983978520947208,0,19.26246486877803,29.456757496999998,11.2736200932389,0,0,21.09765232708107,17.58406483665655,0,0,18.073491332772356,0,5.20725302477729,19.26246486877803,6.06636706846161,0,0,0,95.11,0,5.20725302477729,0,11.766202058821523,10.548270419741254,25.93115605767717,6.4208216229260096,6.06636706846161,0,9.883888251797686,11.46733495432437,0.43794288548752824,0,6.13875,11.189173437893675,10.992762188208616,0.71800642479214,1.5780555555555555,3.5390585632401113,1.9062509448223734,0,0.5555555555555556,15,4,6,0,1,1,0,0,1,1,0,0,5,2,6,2,1,0,1,1,0,0,2.4872978787466606,2,-0.13029999999999975,58.08580000000001,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORPHINE,10.440693027210886,10.440693027210886,0.1597222222222221,-0.5943924792139081,0.7033474919154648,42.57142857142857,285.343,266.1909999999999,285.136493468,110,0,0.16524289095962236,-0.5042466595879944,0.5042466595879944,0.16524289095962236,1.3333333333333333,2.1904761904761907,3.0476190476190474,16.51685310209996,9.531136512605777,2.6361114611355156,-2.5601210424889134,2.617132894412909,-2.6431440356017624,5.612054247185544,-0.04529371357624174,2.827160578068894,1.8445254467475665,670.2442212037415,14.353006672199017,11.99001157404039,11.99001157404039,10.125864216121359,7.713327954418207,7.713327954418207,6.930110293573662,6.930110293573662,6.149738248658419,6.149738248658419,5.238415570709245,5.238415570709245,-1.52,132503.36197293294,12.066927436884919,3.6226846881803887,1.2071641349925186,123.19468513566073,19.84982747433194,12.207932775496605,11.49902366656781,0,0,0,0,0,0,0,18.218407282129373,38.06389019460039,22.938188836403132,0,14.94991774348146,0,0,4.899909730850477,5.917906046161393,36.50640731989336,13.592428388589765,35.411677333984976,0,11.49902366656781,4.736862953800049,0,11.49902366656781,0,46.95516651376621,11.835812092322788,5.917906046161393,17.54772460632,24.284774350590983,0,0,0,52.93000000000001,6.103966387748303,10.213054789681411,0,17.26846869042899,17.70925870859326,19.386399651764595,11.126902983393991,6.06636706846161,12.142387175295491,18.02360182036155,4.736862953800049,6.087093726379441,0,2.4333413643235073,20.648517731166542,2.2901388888888894,1.1891723356009072,4.225751606198035,5.177912887377173,1.0100425170068026,2.188028943058705,0.5294117647058824,21,2,4,2,2,4,0,1,0,1,5,2,4,2,4,2,0,0,1,1,1,0,2.081651107570801,5,1.1981,77.57660000000003,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NALTREXONE,12.711546857940705,12.711546857940705,0.045410052910052734,-0.9397222222222221,0.8536215236957835,41.4,341.4070000000001,318.22300000000007,341.162708216,132,0,0.17396302076852344,-0.5042464328896997,0.5042464328896997,0.17396302076852344,1.28,2.12,2.92,16.511456241639255,9.486892743226605,2.726725699505237,-2.621803447155019,2.6440535667198675,-2.7623381570392485,5.8958279036873416,-0.18842867942706523,3.3230461229939956,1.5787879801585996,803.131046572162,16.974327015758657,14.201742962868114,14.201742962868114,12.043478875583263,9.555734298676121,9.555734298676121,8.715981650209665,8.715981650209665,7.5583796866491895,7.5583796866491895,6.263575745735651,6.263575745735651,-1.59,1400624.0642884932,14.56607894211588,4.383338659775405,1.5578790284498225,146.1348054575494,14.94991774348146,0,23.386235000681054,0,0,0,9.694446914922299,0,0,0,6.06636706846161,56.19658912686262,24.570870349683542,11.016041280380467,19.744454927553285,5.783244946364939,0,4.899909730850477,5.917906046161393,61.686778234832786,13.08951281182515,23.259637120317212,0,11.49902366656781,4.736862953800049,0,11.49902366656781,0,51.732580306601925,16.63034927639461,5.917906046161393,43.23101109802404,12.13273413692322,0,0,0,70,17.12000766812877,15.007591973753234,0,17.574597608796804,18.591155079135923,42.97596508723255,12.841643245852019,6.06636706846161,6.06636706846161,4.899909730850477,4.736862953800049,6.0374559870244395,0,15.187304133072981,22.29678568305192,0.453679138321996,1.3885130070546738,3.690139518770471,4.327120737541012,1.952335128495843,0,0.65,25,2,5,3,2,5,0,1,0,1,4,2,5,2,5,2,2,2,1,3,1,0,2.553922277932679,6,1.5253999999999999,89.79760000000005,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOTINE,4.137037037037037,4.137037037037037,0.6099074074074073,0.6099074074074073,0.6261518225795569,24.583333333333332,162.236,148.12399999999997,162.115698448,64,0,0.03602966651698951,-0.2993071487901656,0.2993071487901656,0.03602966651698951,1.5833333333333333,2.5,3.0833333333333335,15.14357761039824,10.081262748767085,2.214113355948108,-2.182860478290448,2.286229481365833,-2.16835154644054,5.143791621517544,0.3167124208320246,2.53042684663605,2.194591657785846,245.27530899395384,8.38890505706126,7.4024988805076894,7.4024988805076894,5.877010097711745,4.478978391673248,4.478978391673248,3.4249925387477815,3.4249925387477815,2.5896294359397087,2.5896294359397087,1.9044874511330439,1.9044874511330439,-0.89,1072.9009829736851,7.743335629015882,3.2329339260923793,1.344570624512911,73.229764189100635,0,0,0,0,0,0,9.883888251797686,0,0,0,6.06636706846161,38.06389019460039,18.435527972374114,0,0,0,0,9.883888251797686,0,18.88348407499998,13.592428388589765,30.08987277184637,0,0,0,0,0,0,23.47631664038745,0,0,24.446935566696975,24.526421280149375,0,0,0,16.130000000000003,0,0,0,0,6.041840829147961,0,24.94985114346159,0,18.460054211687762,22.997927302936485,0,0,0,6.536851851851852,0,1.3587962962962965,0,4.791435185185184,6.405944822373394,1.2217866591080877,2.185185185185185,0.5,12,0,2,0,1,1,0,0,1,1,1,0,2,0,2,2,1,0,1,1,0,0,2.0861410380137766,2,1.8483,48.842000000000034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NORTRIPTYLINE,3.2262581884605694,3.2262581884605694,1.0216605253212394,1.0216605253212394,0.8299677542138636,13.35,263.38399999999996,242.21599999999992,263.167399672,102,0,-0.0016939398476161739,-0.3194434756330369,0.3194434756330369,0.0016939398476161739,0.9,1.45,2,14.791675764254558,9.930954941541069,2.161802849667322,-2.115568652480487,2.3297427520011094,-2.0601156495251383,5.834063353231971,0.8081827313483438,2.6554311444917134,2.1133271211644953,575.6683055943938,13.7862462825598,12.024579547452825,12.024579547452825,9.898178147766926,7.4122841352177495,7.4122841352177495,5.324321915442575,5.324321915442575,4.0215459522531685,4.0215459522531685,2.9973099616446386,2.9973099616446386,-1.8599999999999994,64665.059230662206,13.1383245385578,6.06175238086963,2.5432784027273465,120.89752012423182,5.316788604006331,0,0,0,0,0,0,0,0,0,54.60695665452676,60.681803754225044,0,0,0,5.5731045300692665,0,5.316788604006331,0,19.26246486877803,13.592428388589765,76.86076262131475,0,0,5.316788604006331,0,0,0,13.592428388589765,12.841643245852019,0,28.67462758971399,54.60695665452676,0,5.5731045300692665,0,12.03,0,0,0,0,0,25.807221274690605,27.82691049685725,0,7.04767198267719,59.92374525853309,0,0,0,0,3.2262581884605694,7.17117724867725,0,17.683493795666415,5.7233109725371625,1.0216605253212394,2.007432602670698,0.2631578947368421,20,1,1,1,0,1,0,2,0,2,0,0,1,1,1,0,3,0,0,0,0,0,3.9820635026120312,3,3.826400000000003,85.91470000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAROXETINE,13.170417006584485,13.170417006584485,0.19366267224284184,-0.19366267224284184,0.9339413767145557,22.375,329.3710000000001,309.21100000000007,329.14272171999994,126,0,0.23080373898038667,-0.4930883683108535,0.4930883683108535,0.23080373898038667,1.0833333333333333,1.9166666666666667,2.7916666666666665,19.142144241523468,9.814218951394308,2.2691112246881073,-2.320999672476008,2.3591662206129804,-2.3805064673083303,5.464122693412558,0.17303890044833328,3.086260324767813,1.4430472633559428,704.2581301134379,16.355160383312146,13.33439567304019,13.33439567304019,11.79282633568371,8.280641273249634,8.280641273249634,6.236995097747859,6.236995097747859,4.713948190352601,4.713948190352601,3.4167809845682955,3.4167809845682955,-2.2699999999999996,664545.9181703045,15.26898251541231,6.690274020416143,3.1696483131854296,140.0874630943337,19.527377465406477,11.5667326743298,11.49902366656781,6.792942306099827,0,0,0,4.39041504767482,0,0,12.13273413692322,48.712403840543416,18.529029520535577,6.606881964512918,18.60100390907497,0,0,5.316788604006331,5.917906046161393,12.338727669087403,26.489337082437896,53.845241811974155,0,17.248535499851716,19.527377465406477,4.39041504767482,17.248535499851716,0,26.489337082437896,0,11.735126887207286,17.9021791607844,42.46456947923127,0,0,0,39.72,0,4.39041504767482,0,12.610163147145721,18.442694056835705,36.75886993460288,17.696185628620217,0,30.33183534230805,5.316788604006331,14.210588861400147,29.86350895460806,0,0,3.42512831212732,1.1779506277819773,2.786337192064174,12.48058742010221,1.028569433946418,2.7379180593698367,0,0.3684210526315789,24,1,4,0,2,2,0,2,0,2,2,0,4,1,5,2,4,0,1,1,0,0,4.256403210043804,4,3.326500000000002,88.17770000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEFLOXACIN,14.598862906273618,14.598862906273618,0.10382175401024596,-1.298469998983166,0.9243839877881742,15.875,333.36300000000006,313.20300000000003,333.14886972,128,0,0.34072285060215646,-0.4774970240990653,0.4774970240990653,0.34072285060215646,1.25,1.9166666666666667,2.5,19.142215522075098,10.0910487473459,2.207411151080732,-2.339829678554005,2.2577446823627905,-2.4441570201269682,5.931148937336719,0.06945631342278599,2.556383584788097,2.183159031345674,854.2600816822633,17.43035694138864,13.750900149438403,13.750900149438403,11.417922655570505,7.955084689710336,7.955084689710336,6.074159375342378,6.074159375342378,4.563823088297221,4.563823088297221,3.1030483978794545,3.1030483978794545,-2.41,254288.58794604157,16.447862009987272,6.238342898078794,2.752992314352158,138.25887357603418,19.473446504333015,11.38067233274289,0,5.428790391900541,0,5.9693052879518484,4.794537184071822,9.184952231746642,0,0,0,26.104143319291033,44.306849815640746,11.204086992299825,14.291479626587348,22.559616494716465,0,9.467009378641832,0,13.4684936056032,38.126607337177965,39.933577617251544,0,0,10.328700122751018,10.077801322358383,0,0,53.76953966776187,6.544756405912575,5.817220841045894,17.28172587545944,23.124114892608116,0,10.902924932081056,0,65.78,17.215316520898284,19.086016810659167,0,10.949675706161791,30.838356210037553,13.08951281182515,12.263210640074686,10.633466716252965,18.871318913218293,4.899909730850477,0,16.278622921390777,0,27.723143033362255,9.281541917637211,0.03261838390085181,-1.7898173156876256,2.829798752834467,1.3320101095993953,5.454675995334364,2.0240728682949656,0.4117647058823529,24,1,6,0,1,1,0,1,1,2,0,0,4,1,7,2,3,0,1,1,0,0,4.275308464941004,3,1.6105000000000003,90.50930000000004,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PREDNISOLONE,12.350397931051566,12.350397931051566,0.009117208273729194,-1.5617481051062398,0.6946116752943167,49.88461538461539,360.4500000000002,332.22600000000006,360.1936739959999,142,0,0.1896291629209311,-0.3927606978408493,0.3927606978408493,0.1896291629209311,1.3076923076923077,2.0384615384615383,2.730769230769231,16.315819434137406,9.459423513952318,2.674347466184647,-2.5913597157968513,2.6651162133456157,-2.6127850314118537,6.008041431475011,-0.17805995894918936,2.86203587147837,1.7472814479871785,723.9130815015496,18.90541291500631,15.44222993887427,15.44222993887427,12.170504622625403,9.660624318644738,9.660624318644738,9.191954693584504,9.191954693584504,8.252706604226965,8.252706604226965,6.919333408949082,6.919333408949082,-1.3,715692.1381653671,18.081485487885935,5.599719839148237,2.0792514525694963,153.34130809395182,15.319582184522117,12.207932775496605,11.566489892729878,0,0,0,9.589074368143644,0,0,0,25.496599036284394,56.09196042062061,16.747886984954953,6.103966387748303,24.90865655266576,11.566489892729878,0,0,28.583699077277736,57.656599712743294,6.606881964512918,23.80116485057091,0,0,0,0,0,0,45.1979712404969,9.589074368143644,28.583699077277736,45.95158251401131,23.80116485057091,0,0,0,94.83,29.51013457900663,24.90865655266576,0,28.951953554245897,12.841643245852019,24.835569398847294,0,12.152040213667762,12.999757306524504,6.923737199690624,0,0,0,24.158988557469677,31.668515003942392,-1.5414459850298141,-0.22653882987870144,0,7.682001817676871,3.3418127691529116,0,0.7142857142857143,26,3,5,4,0,4,0,0,0,0,7,0,5,3,5,0,2,3,0,3,0,0,3.8942789618379154,4,1.5575999999999999,95.04840000000004,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
