Drug,MolWt,ExactMolWt,HeavyAtomMolWt,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,MolLogP,MolMR,RingCount,NumAromaticRings,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumSaturatedRings,NumSaturatedCarbocycles,NumSaturatedHeterocycles,HeavyAtomCount,NumHeteroatoms,NumHeterocycles,FractionCSP3,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,qed,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,NumAmideBonds,Phi,SPS,NHOHCount,NOCount
CEFONICID,542.5770000000001,542.034824536,524.4330000000003,204.90999999999997,4,11,9,-0.9172999999999991,121.17590000000001,4,2,2,1,1,0,2,1,0,1,35,17,3,0.3333333333333333,-2.9899999999999998,25.11336941312153,9.938438363293368,5.32447838751217,206.04261751945006,0.1721020779128902,25.327698166887174,17.58381758478722,20.033307327570398,16.564369264977238,9.840615553959216,13.484134211119768,7.4272831865227396,10.896801793737692,5.071203955441116,8.025092654381128,3.5002892068254,6.426656815164865,3,0,2,7.131076400197864,20.742857142857144,4,14
CEFOTAXIME,455.47400000000016,455.05693988400003,438.33800000000014,173.51,3,11,7,-0.6224999999999987,106.38990000000001,3,1,2,0,1,0,2,1,0,1,30,14,3,0.375,-3.13,21.575802404361777,8.706448435658249,4.088768777897329,177.62386669168043,0.2079442341493163,21.999271042140983,15.778455344842337,17.411448506697788,14.239289860616424,8.409302466817334,10.337710068052886,6.091961347013711,8.08663481961726,4.148291087794415,6.161815420352968,2.8848927889707086,4.759930313502462,2,0,2,6.26162036971757,20.933333333333334,4,12
CEFOXITIN,427.4600000000002,427.050791884,410.3240000000002,148.26000000000002,3,8,7,0.09859999999999991,99.19490000000002,3,1,2,0,1,0,2,1,0,1,28,12,3,0.375,-2.57,20.171661836598886,7.813366165730109,3.4527017359863312,167.18991561099926,0.4097813290259421,20.474327015758657,14.668485204218596,16.301478366074047,13.296566727541911,8.011797012889343,9.940204614124895,5.947633477052819,8.048407898416126,4.2632391632438535,6.513238588236466,3.0352803960091506,5.158769497423441,2,0,3,5.6288778607368215,23.678571428571427,4,10
EMTRICITABINE,247.25099999999998,247.0426904,237.17099999999996,90.37,2,6,2,-0.4550000000000003,56.32120000000001,2,1,1,0,1,0,1,1,0,1,16,8,2,0.5,-1.1200000000000003,11.36791629919611,4.39854613917551,2.036045870227899,94.23244507909337,0.7349748054075844,11.706742302257043,8.16796477003229,8.984461350960016,7.613392202930192,4.536181086396356,5.584935876377012,3.2001239282397393,4.392574017969616,2.1269880477485112,3.236559432960895,1.3489775275100517,2.279665238910907,2,0,0,3.1251440217687128,24.875,3,6
ENALAPRILAT,384.42900000000026,384.1896512359999,356.2050000000001,169.94,3,4,8,-0.5232999999999988,98.38290000000005,2,1,1,1,0,0,1,1,0,1,27,9,1,0.5,-2.49,24.509999999999998,11.271187646779481,6.628403890265809,157.14911385389055,0.5439979171879195,18.396976746569035,15.220721717341211,15.220721717341211,11.896754605515326,8.459079000917383,8.459079000917383,6.331347671725558,6.331347671725558,4.505156898907565,4.505156898907565,3.142805283949742,3.142805283949742,3,0,1,10.231733674909817,17.962962962962962,7,9
HYDROCHLOROTHIAZIDE,297.74500000000006,296.9644754159999,289.68100000000004,118.35999999999999,3,5,1,-0.35129999999999967,61.63640000000001,2,1,1,1,0,0,1,0,0,0,17,10,1,0.14285714285714285,-0.8700000000000001,12.583385378594171,3.8175416799939437,2.2392150460713234,103.05494715630499,0.6544582690300507,12.844934982691244,8.26661180454783,10.655533912421737,7.716162047958507,4.31553091882839,7.7229781173535725,3.325126454001831,6.99754663865525,2.1711652179249317,4.987914405774952,1.4173284469978171,3.7023527323273178,0,0,0,2.8257410681299775,18.235294117647058,4,7
LEVOFLOXACIN,740.7610000000001,740.2981333640001,698.4250000000002,181.51999999999998,2,10,4,2.263300000000001,193.69639999999956,8,4,4,2,2,0,4,2,0,2,53,17,6,0.4444444444444444,-5.26,37.49553717703306,14.284005063696743,6.417683932902424,301.5753352013276,0.31215902176400295,37.17011495953576,29.818296879804517,29.818296879804517,24.75983570621943,17.181993205089434,17.181993205089434,13.93391827041661,13.93391827041661,10.383683341124673,10.383683341124673,7.3775403314701,7.3775403314701,2,0,0,10.105404583071126,19.88679245283019,4,15
METHOTREXATE,454.44700000000023,454.1713158039999,432.27100000000024,210.53999999999996,5,10,9,0.2684000000000012,118.26160000000004,3,3,0,1,2,0,0,0,0,0,33,13,2,0.25,-4.55,23.12024193744085,9.71963980458573,5.782489078211631,187.03080174861526,0.29472034504927447,24.120591385700628,17.595362536967947,17.595362536967947,15.633938048533212,9.750178614129936,9.750178614129936,7.200234726002427,7.200234726002427,4.7208769971295785,4.7208769971295785,3.0272990123675156,3.0272990123675156,1,0,1,6.809709812933406,11.666666666666666,7,13
METHYLDOPA,211.21699999999998,211.084457896,198.11299999999994,103.78000000000002,4,4,3,0.4423000000000001,53.703800000000015,1,1,0,1,0,0,0,0,0,0,15,5,0,0.3,-1.75,11.325471698113208,3.7808641975308643,2.5997033202878423,86.77528563072794,0.5430485662212737,11.637828201504695,8.266396934908789,8.266396934908789,6.826204387599239,4.3587603259758145,4.3587603259758145,3.7224628725724047,3.7224628725724047,2.0997428761934516,2.0997428761934516,1.17862278728539,1.17862278728539,1,0,0,2.854671364236354,14.533333333333333,5,5
TENOFOVIR,305.231,305.08890524199995,289.103,167.88000000000002,3,6,5,-0.8759000000000003,70.8073,2,2,0,0,2,0,0,0,0,0,20,11,2,0.4444444444444444,-1.58,16.4742888165038,6.246828101749218,3.954845652888263,113.63650923494161,0.5982531606677406,14.043605595440512,10.670606388559033,11.565033579558948,8.865991962219567,5.440903557095924,7.238507460799709,4.099121670094668,5.6866889451092995,2.410569466024673,2.8959900275394546,1.5864063691955654,2.035078218312849,1,0,0,5.14560251676344,13.15,6,10
TOPIRAMATE,339.3660000000001,339.098787632,318.1980000000001,115.54,1,8,3,-0.3953999999999982,71.60420000000005,3,0,3,0,0,0,3,3,0,3,22,10,3,1,-0.33,16.525071555819004,4.835048687496482,3.0171902245214364,128.7270626681316,0.7386170940393365,16.388905057061258,12.897849253306367,13.714345834234093,9.916762087863123,6.9620476644818945,8.433452185272927,6.5567702441812346,7.7780710642302395,3.6990302456548143,4.1454142290704015,3.111999834143423,3.440532687361254,4,0,0,3.631796615306733,42.86363636363637,2,9
VIGABATRIN,129.159,129.078978592,118.07099999999998,63.32000000000001,2,2,4,0.36450000000000005,35.042199999999994,0,0,0,0,0,0,0,0,0,0,9,3,0,0.5,-0.8300000000000001,8.17,4.0892660852838025,5.034193606854939,54.17000511688082,0.5386736295032681,7.276020881938894,5.208833037092341,5.208833037092341,4.163902460147014,2.7644475811695775,2.7644475811695775,1.8319705487345892,1.8319705487345892,0.994285802276316,0.994285802276316,0.40799308440009385,0.40799308440009385,1,1,0,3.7121448796409626,12.555555555555555,3,3
ATENOLOL,266.34099999999995,266.163042564,244.16499999999996,84.57999999999998,3,4,8,0.45210000000000006,73.98090000000003,1,1,0,1,0,0,0,0,0,0,19,5,0,0.5,-1.5899999999999999,15.467438253877082,7.759435821524982,6.785046519560318,113.30999399703728,0.637673978167625,14.25071237662706,11.42648240431471,11.42648240431471,8.96923425058676,6.385697080128181,6.385697080128181,4.814816657955223,4.814816657955223,2.505817681830794,2.505817681830794,1.5277985474625226,1.5277985474625226,1,1,1,6.3167681291768245,12.421052631578947,4,5
AZITHROMYCIN,748.9960000000001,748.5085257439999,676.4200000000001,180.08,5,14,7,1.9007000000000054,194.1789999999994,3,0,3,0,0,0,3,3,0,3,52,14,3,0.9736842105263158,-1.0100000000000005,45.379890795747386,17.847452831186484,10.043362889283467,311.5582453783882,0.23847544119122632,39.67047943846528,34.18402114552387,34.18402114552387,23.90868204321631,19.1425315930732,19.1425315930732,17.16511252298626,17.16511252298626,12.207585984587311,12.207585984587311,8.736622445921284,8.736622445921284,18,0,0,15.575297316567214,49.61538461538461,5,14
BACLOFEN,213.664,213.055656304,201.56799999999996,63.32000000000001,2,2,4,1.857,55.50020000000002,1,1,0,1,0,0,0,0,0,0,14,4,0,0.3,-1.06,11.017279752704791,4.97980295758765,3.0132151439158164,87.49008435321755,0.8026316327602356,10.55204176387779,7.611741536483899,8.367670482502353,6.6302289553358005,4.305053781112119,4.683018254121346,3.082039597478802,3.5184753779507862,2.046947477345725,2.2989237926852093,1.2829985791968497,1.408986736866592,1,1,0,3.9188487355064185,12.428571428571429,3,3
CHLOROQUINE,319.88000000000005,319.18152551199995,293.672,28.16,1,3,8,4.810600000000004,96.85970000000006,2,2,0,1,1,0,0,0,0,0,22,4,1,0.5,-1.3199999999999998,17.040493457333096,8.348732456831405,4.586608819803334,138.2301567424412,0.7564117572128701,15.94938298937633,13.772027185079638,14.527956131098094,10.634560252985372,8.168000818314397,8.545965291323624,5.734479833618928,6.170915614090913,4.112580506062865,4.347677608850603,2.7456517126883737,2.91199526772967,1,1,0,6.4666600367118185,12.772727272727273,1,3
CIMETIDINE,252.347,252.11571551199998,236.219,88.88999999999999,3,4,5,0.5974,69.59710000000003,1,1,0,0,1,0,0,0,0,0,17,7,1,0.5,-1.6800000000000002,13.38527415143603,7.570081043458362,4.7817848631942805,104.92554288214419,0.23465880975452968,12.510225400620904,9.948559689713006,10.765056270640732,8.274386907679233,5.214825843391648,6.369526381770901,3.243947169369249,4.349118884891787,2.089742070981229,3.0385525488140153,1.15754560499141,2.0066608258095204,0,0,0,5.960447653839948,11,3,6
DISOPYRAMIDE,339.4830000000001,339.231062548,310.25100000000003,59.22,1,3,8,3.361900000000002,102.24840000000006,2,2,0,1,1,0,0,0,0,0,25,4,1,0.42857142857142855,-2.1999999999999997,19.129072805592827,8.25562130177515,4.07432733929559,150.6188129177335,0.8020711980677477,18.44938298937633,15.645092274112388,15.645092274112388,11.891588528501451,8.9195437173045935,8.9195437173045935,7.025906625619414,7.025906625619414,4.860954956686851,4.860954956686851,3.559344711909495,3.559344711909495,1,1,1,6.316895237482395,14.04,2,4
FAMOTIDINE,337.456,337.04493571999996,322.33600000000007,175.82999999999998,4,6,7,-0.7679999999999998,83.0924,1,1,0,0,1,0,0,0,0,0,20,12,1,0.375,-1.3699999999999999,16.683676865271067,7.422318703285096,7.275833665396974,124.28559613101793,0.28661243847385526,15.173362107437434,10.390953928326963,12.840443671110142,9.259838812336918,5.248627762696673,8.786200671458626,3.5582686226138227,6.712511267058128,1.7613462946703262,4.026344734037025,1.0869197273554732,3.1709675684228085,0,0,0,6.191578341833315,12.35,8,9
FLECAINIDE,414.34600000000006,414.13781181999997,394.18600000000004,59.59,2,4,7,3.4407000000000014,87.51690000000005,2,1,1,1,0,0,1,1,0,1,28,11,1,0.5882352941176471,-2.17,22.12261696447685,9.351688303824279,7.829161513005718,156.92148456816147,0.6715843719947417,20.786246282559798,14.751680254511289,14.751680254511289,13.033606621681471,8.581035273521321,8.581035273521321,6.322525627729658,6.322525627729658,3.910882329270227,3.910882329270227,2.6362734967846984,2.6362734967846984,1,1,1,7.3887077970243835,17.857142857142858,2,5
FLUCONAZOLE,306.276,306.10406544399996,294.18,81.64999999999999,1,5,5,0.7357999999999993,70.29880000000001,3,3,0,1,2,0,0,0,0,0,22,9,2,0.23076923076923078,-2.6799999999999993,14.265390353023173,5.6024467573223475,2.8375736961451246,123.41948530867809,0.7515159753061997,15.579139501373252,11.342089561218637,11.342089561218637,10.566298692132577,6.394758573669304,6.394758573669304,4.8418744561459635,4.8418744561459635,3.212779920106776,3.212779920106776,2.251965416600109,2.251965416600109,0,0,0,3.632776814783281,11.772727272727273,1,7
METFORMIN,129.167,129.10144535199998,118.07900000000001,88.99000000000001,4,2,0,-1.034159999999999,36.46349999999999,0,0,0,0,0,0,0,0,0,0,9,5,0,0.5,-1.26,7.739999999999999,2.9071056558917943,3.33347181008902,53.854365920373084,0.24878483893146577,7.439157588755425,5.5245638646895845,5.5245638646895845,4.036581260209188,2.406709123344708,2.406709123344708,1.781709123344708,1.781709123344708,0.7002840785861559,0.7002840785861559,0.2393635016364836,0.2393635016364836,0,0,0,2.5001108640669427,8.222222222222221,5,5
METOCLOPRAMIDE,299.8020000000001,299.14005462399996,277.626,67.59,2,4,7,2.0023999999999997,82.53760000000004,1,1,0,1,0,0,0,0,0,0,20,6,0,0.5,-1.4600000000000002,16.593937432578212,7.968039579443504,4.28252067886105,124.57886014192627,0.7558132464087878,15.120955864630139,12.20215258175198,12.958081527770435,9.527605765303287,6.665304741423288,7.043269214432516,4.356788180024037,4.763988306764643,3.1714456944663425,3.4987725298203314,1.8780472915002753,2.0417107091772695,0,0,1,6.611057512079616,10.65,3,5
NADOLOL,309.406,309.194008344,282.19,81.95,4,5,5,0.6347999999999998,85.12110000000003,2,1,1,1,0,1,0,0,0,0,22,5,0,0.6470588235294118,-1.1400000000000001,17.217594573803684,6.959388449702855,4.678256471765859,131.4860438940334,0.641468123492022,16.328062645816686,13.542417816847687,13.542417816847687,10.25983881233692,7.788399551893129,7.788399551893129,7.03249815227613,7.03249815227613,3.8157637852440027,3.8157637852440027,2.5446736657346753,2.5446736657346753,3,3,0,5.446542218572541,23,4,5
OFLOXACIN,361.37300000000005,361.14378433999997,341.2130000000001,75.00999999999999,1,5,2,1.5439999999999998,95.04130000000004,4,2,2,1,1,0,2,1,0,1,26,8,3,0.4444444444444444,-2.61,16.8368029259421,5.979774542196717,2.4384574228435856,148.73152976640841,0.8747398264671755,18.585057479767894,14.659148439902266,14.659148439902266,12.379917853109722,8.590996602544717,8.590996602544717,6.966959135208313,6.966959135208313,5.19184167056234,5.19184167056234,3.6887701657350496,3.6887701657350496,1,1,0,3.8723186734050676,20.26923076923077,1,7
PILSICAINIDE,272.392,272.188863388,248.19999999999996,32.34,1,2,3,3.260440000000002,81.93470000000005,3,1,2,1,0,0,2,2,0,2,20,3,2,0.5882352941176471,-1.3499999999999999,13.624737496262508,5.208494713507499,2.350784995871097,120.9053220246564,0.9156896793854015,14.164925939000156,12.537260161838534,12.537260161838534,9.60579081385722,7.718416973244975,7.718416973244975,6.410258446832873,6.410258446832873,5.046308373645611,5.046308373645611,4.008007658537595,4.008007658537595,0,0,1,3.5482186611105333,20.9,1,3
PSEUDOEPHEDRINE,165.236,165.1153641,150.11599999999996,32.26,2,2,3,1.3278999999999999,49.92350000000003,1,1,0,1,0,0,0,0,0,0,12,2,0,0.4,-0.8600000000000001,9.229766606822263,4.236737214638821,2.061452680853266,73.23526751288745,0.7078187228911748,8.974691494688164,7.488665479827341,7.488665479827341,5.753218857624056,4.156916363982706,4.156916363982706,2.932871181752819,2.932871181752819,2.070042378653169,2.070042378653169,1.096760393670485,1.096760393670485,2,0,0,3.2586746387962133,15.583333333333334,2,2
PYRIDOSTIGMINE,181.21499999999997,181.09715407609,168.11099999999996,33.42,0,2,1,0.5714999999999999,47.32900000000003,1,1,0,0,1,0,0,0,0,0,13,4,1,0.3333333333333333,-1.58,9.50756567425569,3.8886672016230377,2.7399686665944647,77.35569204437924,0.5934152756520555,9.844934982691242,8.020324848686148,8.020324848686148,6.092224152875016,3.9380347352962626,3.9380347352962626,2.9675220876108694,2.9675220876108694,1.4828802491749515,1.4828802491749515,0.8128750604868012,0.8128750604868012,0,0,1,2.843981446519625,9.461538461538462,0,4
PYRIMETHAMINE,248.71700000000004,248.08287409599998,235.613,77.82,2,4,2,2.5238000000000005,70.68080000000002,2,2,0,1,1,0,0,0,0,0,17,5,1,0.16666666666666666,-1.8099999999999996,11.668871767129149,4.590610960583782,2.3134684472120433,104.64072513715435,0.8561371493463951,12.41384908344359,9.443600060333447,10.199529006351902,8.113392202930191,5.292787073519896,5.670751546529123,3.6491864911472405,4.085622271619225,2.4970179513962876,2.7489942667357727,1.7332054554924157,1.8591936131621583,0,0,0,3.151014743048807,10.470588235294118,4,4
SOTALOL,272.37,272.1194635,252.20999999999998,78.43,3,4,6,1.0895000000000001,73.00700000000005,1,1,0,1,0,0,0,0,0,0,18,6,0,0.5,-1.11,14.94920663114269,6.1727827627007485,5.482865645542789,108.2757898177038,0.7241218527557277,13.759148545064338,10.843166863215853,11.659663444143577,8.276675564742526,5.769124352448222,7.660535890506478,4.574982672303702,6.323437871487451,2.318152183760633,2.924645256054747,1.452569779277898,2.016804892891243,1,1,0,5.1265669449316285,13.61111111111111,3,5
STAVUDINE,224.21599999999998,224.079706864,212.11999999999998,84.32,2,4,2,-0.7090799999999999,56.19550000000001,2,1,1,0,1,0,1,0,0,0,16,6,2,0.4,-1.66,10.844513937877473,4.070238064132969,1.8434062253001617,90.8057122504419,0.6498890462135971,11.706742302257043,8.713030189526183,8.713030189526183,7.613392202930192,4.882808579574711,4.882808579574711,3.611230981313145,3.611230981313145,2.4045857811812636,2.4045857811812636,1.526133574358958,1.526133574358958,2,0,0,2.758734588560588,23.875,2,6
TERBUTALINE,225.288,225.136493468,206.13599999999997,72.72,4,4,3,1.5192999999999997,62.48710000000004,1,1,0,1,0,0,0,0,0,0,16,4,0,0.5,-1.2600000000000002,12.807842605156038,4.718527703418083,4.082142092621231,95.5536192460727,0.6290731330689312,12.344934982691244,9.858148644444928,9.858148644444928,7.276675564742527,5.2379401084679476,5.2379401084679476,4.9294424311890115,4.9294424311890115,2.1353803393486994,2.1353803393486994,1.3311355836319576,1.3311355836319576,1,1,0,3.7771350095904497,13.75,4,4
DIGOXIN,780.9490000000002,780.4296067280001,716.4370000000002,203.05999999999997,6,14,7,2.218100000000003,192.61079999999941,8,0,8,0,0,4,4,7,4,3,55,14,4,0.926829268292683,-1.2700000000000002,40.506602762877655,15.080660135484404,6.950374051685667,323.3224245630436,0.16221462387574462,39.189141007523446,32.904204385552106,32.904204385552106,26.010750257449796,20.940873252225263,20.940873252225263,18.815636027838842,18.815636027838842,15.951628518858236,15.951628518858236,12.762329157364425,12.762329157364425,21,0,0,11.106660172909663,55.54545454545455,6,14
LAMIVUDINE,229.261,229.052112212,218.17299999999997,90.36999999999999,2,6,2,-0.5941000000000001,56.36320000000001,2,1,1,0,1,0,1,1,0,1,15,7,2,0.5,-1.05,10.467220165322534,4.213446893102682,2.137865937402115,90.06690967616713,0.7038615838122526,10.836498814253964,7.8673505662126875,8.683847147140414,7.2027086004072345,4.4305321832250755,5.479286973205732,3.0784498632329544,4.2708999529628295,2.0444089211085625,3.1539803063209466,1.330063167672436,2.2607508790732913,2,0,0,2.9402050856666646,25.666666666666668,3,6
LEVETIRACETAM,170.212,170.105527688,156.1,63.400000000000006,1,2,3,-0.12729999999999997,44.22040000000001,1,0,1,0,0,0,1,1,0,1,12,4,1,0.75,-1.06,9.031407678244971,3.559264205416041,1.571153344803631,71.7107832423802,0.6410492145588488,9.137828201504695,7.246837839553127,7.246837839553127,5.663902460147013,4.252540475411151,4.252540475411151,3.0171012387502736,3.0171012387502736,2.2013501101063317,2.2013501101063317,1.5737475927688398,1.5737475927688398,1,0,2,2.6787638394747435,19.75,2,4
NIZATIDINE,331.4670000000001,331.1136669120001,310.29900000000004,83.33,2,8,10,1.3224999999999998,87.80680000000004,1,1,0,0,1,0,0,0,0,0,21,9,1,0.5833333333333334,-1.32,17.73081300813008,9.586301469178254,7.88095641540746,132.52193415352465,0.3799534662760676,15.664925939000156,12.45776161148077,14.090754773336222,10.007239053047545,6.436402929720506,8.47075627935465,4.527855928604028,6.575681485347466,2.366438261654426,4.241517310253439,1.4969518722018218,3.2610165683885577,0,0,0,8.09394851378868,11.714285714285714,2,7
AMPICILLIN,349.4120000000001,349.10962708799997,330.26000000000005,112.73,3,5,4,0.3181000000000002,89.02890000000005,3,1,2,1,0,0,2,2,0,2,24,8,2,0.4375,-2.0599999999999996,16.785786144559395,5.784053910830547,2.5522148388756962,143.1206585849213,0.674878289478739,17.64589989101247,13.30092304475163,14.117419625679355,11.2368879901222,7.575211293076027,8.454864104330921,6.472759659838315,8.243644799210875,4.413850051011857,5.98538064585934,3.2002018181598064,4.8255984077691325,4,0,2,4.0454121664918326,28.708333333333332,4,7
CEPHALEXIN,365.4110000000001,365.10454170800006,346.25900000000007,144.23000000000002,3,5,4,-0.37979999999999803,92.34270000000004,3,1,2,1,0,0,2,1,0,1,25,9,2,0.3125,-2.3599999999999994,18.97125191464752,7.25773741908422,3.255013763791869,147.91180898115138,0.6204265138162577,17.430356941388638,13.430679556748553,14.247176137676279,11.413591357920932,7.401373311845372,8.45012810182603,5.718510597143325,6.823503102725273,4.1003676495937675,5.5245523440363185,2.8301220631043607,4.122877966354354,3,0,2,5.507534596312419,23.12,6,8
GABAPENTIN,171.23999999999992,171.125928784,154.10399999999996,63.32000000000001,2,2,3,1.3702999999999994,46.82520000000003,1,0,1,0,0,1,0,1,1,0,12,3,0,0.8888888888888888,-0.5700000000000001,9.517489063867016,3.895613316930221,2.2058301462550474,72.94860333872568,0.6737273296978754,9.02709773749546,7.382559623459281,7.382559623459281,5.684269172402757,4.603746186412143,4.603746186412143,3.835299555531742,3.835299555531742,2.8734519894182267,2.8734519894182267,2.075644526710341,2.075644526710341,0,0,0,3.0897047617448408,22.083333333333332,3,3
PREGABALIN,159.229,159.125928784,142.093,63.32000000000001,2,2,5,1.0821,44.2522,0,0,0,0,0,0,0,0,0,0,11,3,0,0.875,-0.5700000000000001,10.430000000000001,5.129492287873465,5.854178154825026,67.58949237785829,0.6306196110552211,8.85337115112852,7.208833037092342,7.208833037092342,5.0577493102643665,3.977226324273752,3.977226324273752,3.329139463148107,3.329139463148107,1.6013667483033724,1.6013667483033724,1.1765089532696094,1.1765089532696094,1,0,0,4.863691323865477,13.454545454545455,3,3
ACYCLOVIR,225.20799999999997,225.086189212,214.11999999999998,119.04999999999998,3,6,4,-1.3318000000000003,55.59890000000001,2,2,0,0,2,0,0,0,0,0,16,8,2,0.375,-1.9300000000000002,10.5832429991603,4.289049481140565,1.8772308667996151,89.69516162363053,0.554385971786765,11.543605595440512,8.381371844866452,8.381371844866452,7.7195453528128395,4.613430051544285,4.613430051544285,3.0986930961688386,3.0986930961688386,1.9591029223873324,1.9591029223873324,1.2927101546233108,1.2927101546233108,0,0,0,2.8370033058958124,11.0625,4,8
APAZONE,300.3620000000001,300.15862588,280.202,56.220000000000006,0,4,2,2.0642199999999997,84.69100000000005,3,1,2,1,0,0,2,1,0,1,22,6,2,0.4375,-2.3699999999999997,14.562400483994145,5.119926717336136,1.9794669744097448,129.53716567319734,0.7856488020836657,16.016143379015546,13.328965602059158,13.328965602059158,10.451596160381722,7.498662278266255,7.498662278266255,5.939742374537686,5.939742374537686,3.960044698623429,3.960044698623429,2.8902438567776163,2.8902438567776163,1,1,2,3.3890192412068316,20,0,6
CANDESARTAN,440.4630000000001,440.15968850000013,420.3030000000002,118.81,2,6,7,4.028600000000002,122.01299999999999,5,5,0,3,2,0,0,0,0,0,33,9,2,0.125,-4.529999999999999,20.376998277247036,8.54138068507916,3.8011577516793493,188.2256647663815,0.39211603092631026,22.785881803630282,17.764844677386456,17.764844677386456,16.152198343190413,10.431793357197023,10.431793357197023,7.3843537881313175,7.3843537881313175,5.368645467570325,5.368645467570325,3.9097021341830134,3.9097021341830134,0,0,0,5.274172712277854,11.06060606060606,2,9
CEFPROZIL,389.4330000000001,389.104541708,370.2810000000001,132.96,4,6,5,0.7067000000000008,99.53370000000001,3,1,2,1,0,0,2,1,0,1,27,9,2,0.2777777777777778,-2.7799999999999994,18.994733071859827,7.453069069184643,3.428942242947475,159.26557050154196,0.5450750848987173,19.71481399176481,14.455243421438135,15.271740002365862,12.84544301049907,8.235022449236084,9.283777239216741,6.144267539636927,7.249260045218875,4.400645295982389,5.702821522496789,3.048311777607252,4.366851103920452,3,0,2,5.243298427233225,23.037037037037038,5,8
CIPROFLOXACIN,331.34700000000004,331.13321965599994,313.2030000000001,74.57,2,4,3,1.5833,88.47900000000006,4,2,2,1,1,1,1,2,1,1,24,7,2,0.4117647058823529,-2.41,15.137295119421712,5.592172599010578,2.4478616810646066,137.04307093590964,0.8932298763507216,16.844570503761737,13.088143604314618,13.088143604314618,11.558550648063802,8.13388326683475,8.13388326683475,6.373312034026569,6.373312034026569,4.729110360732636,4.729110360732636,3.3138575734326077,3.3138575734326077,0,0,0,3.5270986245819436,18.125,2,6
NITROFURANTOIN,238.15899999999996,238.033819292,232.11099999999996,118.05000000000001,1,6,3,0.07349999999999995,53.20110000000001,2,1,1,0,1,0,1,1,0,1,17,9,2,0.125,-2.71,10.796107985957985,4.040253449723967,2.2746039733648105,93.83084397012485,0.34574784602989994,12.41384908344359,8.322039827574615,8.322039827574615,8.0585506480638,4.456197331572841,4.456197331572841,3.0886593066695416,3.0886593066695416,1.8910596723837505,1.8910596723837505,1.160733316182176,1.160733316182176,0,0,3,2.565824266697601,15.647058823529411,1,9
PENICILLIN V,350.3960000000001,350.09364267599994,332.25200000000007,95.94000000000001,2,5,5,0.6970999999999998,87.59550000000004,3,1,2,1,0,0,2,2,0,2,24,8,2,0.4375,-2.22,16.631264146178772,6.0100027114767025,2.8151897888677238,142.8943131174155,0.759069056624305,17.48276318419594,13.261577578022788,14.078074158950514,11.309367635193635,7.510880360973086,8.39053317222798,6.245058385963449,8.015943525336011,4.104555442894086,5.676086037741568,3.026117698574494,4.651514288183821,3,0,2,4.1647476089091535,27.166666666666668,2,7
SULFISOXAZOLE,267.31,267.067762276,254.20599999999996,98.22,2,5,3,1.67444,67.63990000000003,2,2,0,1,1,0,0,0,0,0,18,7,1,0.18181818181818182,-2.0199999999999996,12.437269065941917,4.337583644907168,2.3030302240964393,104.83424387818272,0.8241959038664723,13.336498814253964,9.96695810330354,10.783454684231266,8.39868403267067,5.211929092254895,6.695092339849286,3.8966429817300456,5.579045223139565,2.574622477876861,3.921514589939969,1.3384655134836343,2.3851377194804297,0,0,0,2.9970941604299726,11.444444444444445,3,6
AMISULPRIDE,369.4870000000002,369.172227344,342.2710000000001,101.73,2,6,7,1.2851000000000006,97.73540000000006,2,1,1,1,0,0,1,1,0,1,25,8,1,0.5882352941176471,-1.8,19.52374837784304,8.052660123966941,4.243964693315342,148.9899874864918,0.7023165228263907,18.61251969619286,15.040496811697064,15.85699339262479,11.834065645098947,8.560922822736803,10.213188049056956,6.128407517004095,8.3750799440283,4.695141381205592,6.478895417545322,3.195197371991156,4.2216534358466795,1,1,1,6.288724401304836,18.28,3,7
PALIPERIDONE,426.49200000000025,426.206718944,399.2760000000002,84.39,1,6,4,3.081320000000002,113.51380000000005,5,3,2,1,2,0,2,1,0,1,31,8,4,0.5217391304347826,-2.579999999999999,20.32979285221992,8.163633643455372,3.784882514168512,179.03353084764743,0.6902887957170618,21.53480494807372,17.6812414080638,17.6812414080638,15.008040390846983,11.064631058255014,11.064631058255014,8.722993143887885,8.722993143887885,6.770434872129037,6.770434872129037,4.976742477186207,4.976742477186207,1,1,0,5.3537090610600355,20.29032258064516,1,7
ROXITHROMYCIN,837.058,836.524569732,760.45,216.88999999999996,5,17,13,2.2096000000000076,212.46599999999918,3,0,3,0,0,0,3,3,0,3,58,17,3,0.9512195121951219,-1.5800000000000005,50.77419182369555,21.476425115493377,12.072216598749993,345.0832347252334,0.07781066233799223,43.913120125584555,37.32297957928854,37.32297957928854,26.9635235980827,20.759123132963154,20.759123132963154,17.73363585802785,17.73363585802785,12.596289630220674,12.596289630220674,8.932908111750324,8.932908111750324,18,0,0,18.800829801746442,45.827586206896555,5,17
