Supplementary Table 8. In Vitro-to-In Vivo Extrapolation Input and Output,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,CASRN,MW,Raw.Experimental.Percentage.Unbound,Entered.Experimental.Percentage.Unbound,Fub,source_PPB,Renal_Clearance,Met_Stab,Met_Stab_entered,r2,p.val,Concentration..uM.,Css_lower_5th_perc.mg.L.,Css_median_perc.mg.L.,Css_upper_95th_perc.mg.L.,Css_lower_5th_perc.uM.,Css_median_perc.uM.,Css_upper_95th_perc.uM.,Assay,AC50,Lower.Oral.Equivalent(mg/kg),Median.Oral.Equivalent(mg/kg),Upper.Oral.Equivalent(mg/kg),,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_BE3C_MMP1_up,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_BE3C_PAI1_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,BSK_BE3C_uPAR_up,1.481481,0.194787698,0.270212127,0.447117471,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_BE3C_uPA_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_hDFCGF_MIG_up,13.333333,22.90969641,49.77909338,93.76991981,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_hDFCGF_PAI1_up,13.333333,22.90969641,49.77909338,93.76991981,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,BSK_hDFCGF_Proliferation_down,4.444444,0.584363227,0.810636563,1.341352716,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_hDFCGF_SRB_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_KF3CT_MMP9_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_KF3CT_TIMP2_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_KF3CT_uPA_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_CD40_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_Eselectin_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_IL1a_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_IL8_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_MCSF_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,BSK_LPS_MPC1_up,4.444444,0.584363227,0.810636563,1.341352716,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_PGE2_up,13.333333,22.90969641,49.77909338,93.76991981,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_TissueFactor_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_TNFa_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_LPS_VCAM1_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,BSK_SAg_CD38_up,1.481481,0.194787698,0.270212127,0.447117471,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_CD40_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_CD69_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_Eselectin_down,13.333333,22.90969641,49.77909338,93.76991981,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_IL8_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_MCP1_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_MIG_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_PBMCCytotoxicity_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SAg_Proliferation_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SM3C_LDLR_up,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,BSK_SM3C_Proliferation_down,40,68.72909095,149.3372839,281.3097665,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_CellLoss_24hr,128.2,220.2767365,478.6259948,901.5978015,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_CellLoss_72hr,69.05,118.6435932,257.7934863,485.6109843,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_MicrotubuleCSK_24hr,151.2,259.7959638,564.4949331,1063.350917,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_MicrotubuleCSK_72hr,186.3,320.1057411,695.5383997,1310.200237,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_MitoMass_72hr,86.1,147.9393683,321.4485036,605.5192723,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_MitoMembPot_1hr,94.48,162.3381128,352.7346645,664.4536684,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_MitoticArrest_72hr,106.9,183.6784956,399.1038912,751.8003509,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_OxidativeStress_72hr,74.82,128.5577646,279.3353895,526.1899182,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLM_StressKinase_1hr,164.7,282.992032,614.8962664,1158.292963,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLZD_CYP2B6_24,7.8885,13.55423585,29.4511791,55.47780232,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLZD_CYP2B6_48,9.2952,15.97126615,34.70299803,65.37076353,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLZD_CYP3A4_24,13.26,22.78369365,49.50530961,93.25418758,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLZD_CYP3A4_48,8.7534,15.04033062,32.68022452,61.56042274,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,CLZD_UGT1A1_24,29.023,49.86811016,108.3553998,204.1113338,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,CLZD_UGT1A1_48,4.9675,0.653135539,0.906038444,1.499213314,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,GreenScreen,100,171.8227274,373.3432097,703.2744161,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NCGC_LXR_Agonist,9.314,16.00356883,34.77318655,65.50297912,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NCGC_PXR_Agonist_human,19.15,32.90405229,71.49522466,134.6770507,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_ADME_hCYP2C19,11,18.90050001,41.06775307,77.36018578,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,NVS_ADME_hCYP3A5,0.68,0.089407583,0.124027407,0.205226986,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,NVS_ADME_rCYP2D1,2.5,0.328704348,0.455983112,0.754510978,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_ADME_rCYP3A2,15,25.7734091,56.00148146,105.4911624,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_GPCR_mCCKAPeripheral,37,63.57440913,138.1369876,260.211534,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_GPCR_rNK1,38,65.2926364,141.8704197,267.2442781,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_MP_rPBR,38,65.2926364,141.8704197,267.2442781,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,NVS_TR_gDAT,23,39.51922729,85.86893823,161.7531157,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,Solidus_AllEnzyme,543,932.9974096,2027.253629,3818.78008,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,Solidus_NoEnzyme,283,486.2583184,1056.561283,1990.266598,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,Solidus_P450,492,845.3678186,1836.848592,3460.110127,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,Solidus_PhaseII,583,1001.726501,2176.590913,4100.089846,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,ATG_DR5_CIS,2.9,0.381297043,0.52894041,0.875232735,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,ATG_NRF2_ARE_CIS,4.9,0.644260522,0.8937269,1.478841517,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,ATG_Oct_MLP_CIS,7.5,12.88670455,28.00074073,52.74558121,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,ATG_PPRE_CIS,7.1,12.19941364,26.50736789,49.93248355,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,ATG_PXRE_CIS,2.1,0.276111652,0.383025814,0.633789222,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,ATG_PXR_TRANS,3.6,0.473334261,0.656615682,1.086495808,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,-1.16317,0,0.018062319,0.594946291,1,1.002,1.658,2.3,3.313404407,5.482659189,7.605618899,ATG_RARa_TRANS,5.1,0.67055687,0.930205549,1.539202395,,
S-Bioallethrin,28434-00-6,302.408,23.7266,23.7266,0.237266,E,1.5896822,12.978,12.978,0.647997668,5.59E-05,10,0.043,0.081,0.176,0.142192006,0.267850057,0.581995185,ATG_VDRE_CIS,6.3,10.82483182,23.52062221,44.30628822,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,11.8721,11.8721,0.903080943,1.60E-09,1,0.211,0.39,0.864,0.644308254,1.190901512,2.638304889,ACEA_LOCinc,1.230268771,0.46631031,1.033056687,1.90944127,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,BSK_3C_Vis_down,40,11.45045455,25.04650096,45.96252632,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,11.8721,11.8721,0.903080943,1.60E-09,1,0.211,0.39,0.864,0.644308254,1.190901512,2.638304889,BSK_hDFCGF_IP10_down,1.481481,0.561527595,1.243999596,2.299335746,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,CLM_Hepat_DNATexture_1hr,154.6,44.25600682,96.8047262,177.6451642,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,CLZD_CYP2B6_24,8.288,2.372534182,5.189634998,9.523435455,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,11.8721,11.8721,0.903080943,1.60E-09,1,0.211,0.39,0.864,0.644308254,1.190901512,2.638304889,CLZD_CYP2B6_48,5.3808,2.03949135,4.518257762,8.351282118,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,CLZD_CYP3A4_24,27.823,7.964649921,17.4217199,31.97038425,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,CLZD_CYP3A4_48,5.9178,1.694037498,3.705504584,6.799925957,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,NVS_ENZ_hPTEN,22,6.29775,13.77557553,25.27938948,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,NVS_ENZ_hPTPN4,30,8.58784091,18.78487572,34.47189474,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,NVS_ENZ_hPTPN9,47,13.45428409,29.42963863,54.00596843,,
Sethoxydim,74051-80-2,327.483,5.472,5.472,0.05472,E,0.366624,8.6458,8.6458,0.810897963,3.52E-07,10,0.285,0.523,1.144,0.870274182,1.597029464,3.493311103,ATG_PXRE_CIS,24,6.870272728,15.02790057,27.57751579,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,ACEA_LOC2,0.046773514,0.035063965,0.072001576,0.134745807,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,BSK_3C_IL8_up,40,4.2055683,5.832451193,9.648660286,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_BE3C_IL1a_up,1.481481,1.110598565,2.28054209,4.267871629,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_BE3C_IP10_up,4.444444,3.331796445,6.84162781,12.80361777,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,BSK_BE3C_tPA_up,13.333333,1.401856065,1.944150349,3.216220015,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_BE3C_uPAR_up,4.444444,3.331796445,6.84162781,12.80361777,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_hDFCGF_EGFR_up,1.481481,1.110598565,2.28054209,4.267871629,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,BSK_hDFCGF_IL8_down,40,4.2055683,5.832451193,9.648660286,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,BSK_hDFCGF_PAI1_down,13.333333,1.401856065,1.944150349,3.216220015,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_LPS_TNFa_down,4.444444,3.331796445,6.84162781,12.80361777,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_LPS_VCAM1_up,4.444444,3.331796445,6.84162781,12.80361777,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,6.32606,6.32606,0.544385083,4.74E-04,1,0.07,0.131,0.269,0.347124077,0.649617916,1.333948239,BSK_SAg_CD38_up,1.481481,1.110598565,2.28054209,4.267871629,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,BSK_SM3C_MCP1_up,13.333333,1.401856065,1.944150349,3.216220015,,
Simazine,122-34-9,201.657,28.4499,28.4499,0.284499,E,1.9061433,-4.35826,0,0.478754483,0.001465439,10,0.836,1.383,1.918,4.145653263,6.858179979,9.51119971,CLM_Hepat_DNATexture_1hr,112.4,11.81764692,16.38918785,27.1127354,,
